LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,BOP,TOT,PC_GDP,Q,2016-Q3,3.077772,
NOR,BOP,TOT,PC_GDP,Q,2016-Q4,6.449752,
NOR,BOP,TOT,PC_GDP,Q,2017-Q1,6.070667,
NOR,BOP,TOT,PC_GDP,Q,2017-Q2,6.85631,
NOR,BOP,TOT,PC_GDP,Q,2017-Q3,4.691259,
NOR,BOP,TOT,PC_GDP,Q,2017-Q4,4.007905,
NOR,BOP,TOT,PC_GDP,Q,2018-Q1,7.08128,
NOR,BOP,TOT,PC_GDP,Q,2018-Q2,8.199651,
NOR,BOP,TOT,PC_GDP,Q,2018-Q3,10.13962,
NOR,BOP,TOT,PC_GDP,Q,2018-Q4,6.095625,
NOR,BOP,TOT,PC_GDP,Q,2019-Q1,3.696483,
NOR,BOP,TOT,PC_GDP,Q,2019-Q2,3.052813,
NOR,BOP,TOT,PC_GDP,Q,2019-Q3,1.658182,
NOR,BOP,TOT,PC_GDP,Q,2019-Q4,2.579392,
NOR,BOP,TOT,PC_GDP,Q,2020-Q1,3.279339,
NOR,BOP,TOT,PC_GDP,Q,2020-Q2,-2.906475,
NOR,BOP,TOT,PC_GDP,Q,2020-Q3,2.016048,
NOR,BOP,TOT,PC_GDP,Q,2020-Q4,1.666906,
NOR,BOP,TOT,PC_GDP,Q,2021-Q1,7.144772,
NOR,BOP,TOT,PC_GDP,Q,2021-Q2,9.980337,
NOR,BOP,TOT,PC_GDP,Q,2021-Q3,16.00506,
NOR,BOP,TOT,PC_GDP,Q,2021-Q4,19.98692,
NOR,BOP,TOT,PC_GDP,Q,2022-Q1,25.19526,
NOR,BOP,TOT,PC_GDP,Q,2022-Q2,26.5717,
NOR,BOP,TOT,PC_GDP,Q,2022-Q3,42.40074,
NOR,BOP,TOT,PC_GDP,Q,2022-Q4,26.80785,
NOR,BOP,TOT,PC_GDP,Q,2023-Q1,17.44697,
NOR,BOP,TOT,PC_GDP,Q,2023-Q2,14.63455,
POL,BOP,TOT,MLN_USD,Q,2004-Q1,-3714.089,
POL,BOP,TOT,MLN_USD,Q,2004-Q2,-4209.208,
POL,BOP,TOT,MLN_USD,Q,2004-Q3,-3613.5,
POL,BOP,TOT,MLN_USD,Q,2004-Q4,-3729.42,
POL,BOP,TOT,MLN_USD,Q,2005-Q1,-1850.776,
POL,BOP,TOT,MLN_USD,Q,2005-Q2,-2333.973,
POL,BOP,TOT,MLN_USD,Q,2005-Q3,-2654.422,
POL,BOP,TOT,MLN_USD,Q,2005-Q4,-2338.885,
POL,BOP,TOT,MLN_USD,Q,2006-Q1,-3172.349,
POL,BOP,TOT,MLN_USD,Q,2006-Q2,-3757.576,
POL,BOP,TOT,MLN_USD,Q,2006-Q3,-3941.66,
POL,BOP,TOT,MLN_USD,Q,2006-Q4,-4774.945,
POL,BOP,TOT,MLN_USD,Q,2007-Q1,-5999.189,
POL,BOP,TOT,MLN_USD,Q,2007-Q2,-7795.096,
POL,BOP,TOT,MLN_USD,Q,2007-Q3,-6543.803,
POL,BOP,TOT,MLN_USD,Q,2007-Q4,-7812.693,
POL,BOP,TOT,MLN_USD,Q,2008-Q1,-7363.606,
POL,BOP,TOT,MLN_USD,Q,2008-Q2,-10519.93,
POL,BOP,TOT,MLN_USD,Q,2008-Q3,-10130.56,
POL,BOP,TOT,MLN_USD,Q,2008-Q4,-7855.786,
POL,BOP,TOT,MLN_USD,Q,2009-Q1,-1847.661,
POL,BOP,TOT,MLN_USD,Q,2009-Q2,-4693.336,
POL,BOP,TOT,MLN_USD,Q,2009-Q3,-5122.657,
POL,BOP,TOT,MLN_USD,Q,2009-Q4,-5393.884,
POL,BOP,TOT,MLN_USD,Q,2010-Q1,-6263.68,
POL,BOP,TOT,MLN_USD,Q,2010-Q2,-4540.998,
POL,BOP,TOT,MLN_USD,Q,2010-Q3,-6874.324,
POL,BOP,TOT,MLN_USD,Q,2010-Q4,-7033.729,
POL,BOP,TOT,MLN_USD,Q,2011-Q1,-5553.393,
POL,BOP,TOT,MLN_USD,Q,2011-Q2,-8345.902,
POL,BOP,TOT,MLN_USD,Q,2011-Q3,-7418.081,
POL,BOP,TOT,MLN_USD,Q,2011-Q4,-5641.425,
POL,BOP,TOT,MLN_USD,Q,2012-Q1,-7328.116,
POL,BOP,TOT,MLN_USD,Q,2012-Q2,-5354.14,
POL,BOP,TOT,MLN_USD,Q,2012-Q3,-4395.304,
POL,BOP,TOT,MLN_USD,Q,2012-Q4,-2988.577,
POL,BOP,TOT,MLN_USD,Q,2013-Q1,-2488.833,
POL,BOP,TOT,MLN_USD,Q,2013-Q2,-4057.073,
POL,BOP,TOT,MLN_USD,Q,2013-Q3,-1760.259,
POL,BOP,TOT,MLN_USD,Q,2013-Q4,-1031.718,
POL,BOP,TOT,MLN_USD,Q,2014-Q1,-4968.367,
POL,BOP,TOT,MLN_USD,Q,2014-Q2,-6390.957,
POL,BOP,TOT,MLN_USD,Q,2014-Q3,-3692.614,
POL,BOP,TOT,MLN_USD,Q,2014-Q4,-1049.885,
POL,BOP,TOT,MLN_USD,Q,2015-Q1,-1892.158,
POL,BOP,TOT,MLN_USD,Q,2015-Q2,-2383.186,
POL,BOP,TOT,MLN_USD,Q,2015-Q3,-1378.287,
POL,BOP,TOT,MLN_USD,Q,2015-Q4,334.6553,
POL,BOP,TOT,MLN_USD,Q,2016-Q1,-1602.346,
POL,BOP,TOT,MLN_USD,Q,2016-Q2,-150.7596,
POL,BOP,TOT,MLN_USD,Q,2016-Q3,-2968.891,
POL,BOP,TOT,MLN_USD,Q,2016-Q4,-549.546,
POL,BOP,TOT,MLN_USD,Q,2017-Q1,-1304.21,
POL,BOP,TOT,MLN_USD,Q,2017-Q2,-2791.864,
POL,BOP,TOT,MLN_USD,Q,2017-Q3,640.9767,
POL,BOP,TOT,MLN_USD,Q,2017-Q4,-2663.1,
POL,BOP,TOT,MLN_USD,Q,2018-Q1,-3343.431,
POL,BOP,TOT,MLN_USD,Q,2018-Q2,-3153.673,
POL,BOP,TOT,MLN_USD,Q,2018-Q3,-2437.469,
POL,BOP,TOT,MLN_USD,Q,2018-Q4,-2534.824,
POL,BOP,TOT,MLN_USD,Q,2019-Q1,-2392.573,
POL,BOP,TOT,MLN_USD,Q,2019-Q2,-1887.463,
POL,BOP,TOT,MLN_USD,Q,2019-Q3,324.1353,
POL,BOP,TOT,MLN_USD,Q,2019-Q4,2004.515,
POL,BOP,TOT,MLN_USD,Q,2020-Q1,223.7355,
POL,BOP,TOT,MLN_USD,Q,2020-Q2,4182.03,
POL,BOP,TOT,MLN_USD,Q,2020-Q3,4361.875,
POL,BOP,TOT,MLN_USD,Q,2020-Q4,5869.237,
POL,BOP,TOT,MLN_USD,Q,2021-Q1,-202.7376,
POL,BOP,TOT,MLN_USD,Q,2021-Q2,1053.976,
POL,BOP,TOT,MLN_USD,Q,2021-Q3,-3394.068,
POL,BOP,TOT,MLN_USD,Q,2021-Q4,-5777.552,
POL,BOP,TOT,MLN_USD,Q,2022-Q1,-7664.268,
POL,BOP,TOT,MLN_USD,Q,2022-Q2,-4567.03,
POL,BOP,TOT,MLN_USD,Q,2022-Q3,-1832.482,
POL,BOP,TOT,MLN_USD,Q,2022-Q4,-2995.339,
POL,BOP,TOT,MLN_USD,Q,2023-Q1,4064.229,
POL,BOP,TOT,MLN_USD,Q,2023-Q2,643.37,
POL,BOP,TOT,PC_GDP,Q,2004-Q1,-6.270928,
POL,BOP,TOT,PC_GDP,Q,2004-Q2,-7.132128,
POL,BOP,TOT,PC_GDP,Q,2004-Q3,-5.584741,
POL,BOP,TOT,PC_GDP,Q,2004-Q4,-5.04966,
POL,BOP,TOT,PC_GDP,Q,2005-Q1,-2.348692,
POL,BOP,TOT,PC_GDP,Q,2005-Q2,-3.098489,
POL,BOP,TOT,PC_GDP,Q,2005-Q3,-3.495623,
POL,BOP,TOT,PC_GDP,Q,2005-Q4,-3.065281,
POL,BOP,TOT,PC_GDP,Q,2006-Q1,-3.926899,
POL,BOP,TOT,PC_GDP,Q,2006-Q2,-4.498474,
POL,BOP,TOT,PC_GDP,Q,2006-Q3,-4.518782,
POL,BOP,TOT,PC_GDP,Q,2006-Q4,-5.125551,
POL,BOP,TOT,PC_GDP,Q,2007-Q1,-6.231224,
POL,BOP,TOT,PC_GDP,Q,2007-Q2,-7.498077,
POL,BOP,TOT,PC_GDP,Q,2007-Q3,-6.032181,
POL,BOP,TOT,PC_GDP,Q,2007-Q4,-6.376381,
POL,BOP,TOT,PC_GDP,Q,2008-Q1,-5.576485,
POL,BOP,TOT,PC_GDP,Q,2008-Q2,-7.191858,
POL,BOP,TOT,PC_GDP,Q,2008-Q3,-6.912851,
POL,BOP,TOT,PC_GDP,Q,2008-Q4,-6.883537,
POL,BOP,TOT,PC_GDP,Q,2009-Q1,-1.900302,
POL,BOP,TOT,PC_GDP,Q,2009-Q2,-4.514607,
POL,BOP,TOT,PC_GDP,Q,2009-Q3,-4.35242,
POL,BOP,TOT,PC_GDP,Q,2009-Q4,-4.368953,
POL,BOP,TOT,PC_GDP,Q,2010-Q1,-5.190072,
POL,BOP,TOT,PC_GDP,Q,2010-Q2,-4.031723,
POL,BOP,TOT,PC_GDP,Q,2010-Q3,-5.889153,
POL,BOP,TOT,PC_GDP,Q,2010-Q4,-5.598703,
POL,BOP,TOT,PC_GDP,Q,2011-Q1,-4.234559,
POL,BOP,TOT,PC_GDP,Q,2011-Q2,-5.981081,
POL,BOP,TOT,PC_GDP,Q,2011-Q3,-5.584383,
POL,BOP,TOT,PC_GDP,Q,2011-Q4,-4.639046,
POL,BOP,TOT,PC_GDP,Q,2012-Q1,-5.903229,
POL,BOP,TOT,PC_GDP,Q,2012-Q2,-4.398218,
POL,BOP,TOT,PC_GDP,Q,2012-Q3,-3.583385,
POL,BOP,TOT,PC_GDP,Q,2012-Q4,-2.350078,
POL,BOP,TOT,PC_GDP,Q,2013-Q1,-1.951924,
POL,BOP,TOT,PC_GDP,Q,2013-Q2,-3.216606,
POL,BOP,TOT,PC_GDP,Q,2013-Q3,-1.384516,
POL,BOP,TOT,PC_GDP,Q,2013-Q4,-0.7634219,
POL,BOP,TOT,PC_GDP,Q,2014-Q1,-3.610756,
POL,BOP,TOT,PC_GDP,Q,2014-Q2,-4.589019,
POL,BOP,TOT,PC_GDP,Q,2014-Q3,-2.711253,
POL,BOP,TOT,PC_GDP,Q,2014-Q4,-0.8289245,
POL,BOP,TOT,PC_GDP,Q,2015-Q1,-1.603641,
POL,BOP,TOT,PC_GDP,Q,2015-Q2,-1.983034,
POL,BOP,TOT,PC_GDP,Q,2015-Q3,-1.153069,
POL,BOP,TOT,PC_GDP,Q,2015-Q4,0.2826142,
POL,BOP,TOT,PC_GDP,Q,2016-Q1,-1.394368,
POL,BOP,TOT,PC_GDP,Q,2016-Q2,-0.1264947,
POL,BOP,TOT,PC_GDP,Q,2016-Q3,-2.485977,
POL,BOP,TOT,PC_GDP,Q,2016-Q4,-0.4711989,
POL,BOP,TOT,PC_GDP,Q,2017-Q1,-1.091975,
POL,BOP,TOT,PC_GDP,Q,2017-Q2,-2.180032,
POL,BOP,TOT,PC_GDP,Q,2017-Q3,0.4651633,
POL,BOP,TOT,PC_GDP,Q,2017-Q4,-1.890397,
POL,BOP,TOT,PC_GDP,Q,2018-Q1,-2.199093,
POL,BOP,TOT,PC_GDP,Q,2018-Q2,-2.147387,
POL,BOP,TOT,PC_GDP,Q,2018-Q3,-1.684511,
POL,BOP,TOT,PC_GDP,Q,2018-Q4,-1.746074,
POL,BOP,TOT,PC_GDP,Q,2019-Q1,-1.626341,
POL,BOP,TOT,PC_GDP,Q,2019-Q2,-1.260659,
POL,BOP,TOT,PC_GDP,Q,2019-Q3,0.2200789,
POL,BOP,TOT,PC_GDP,Q,2019-Q4,1.32572,
POL,BOP,TOT,PC_GDP,Q,2020-Q1,0.1479891,
POL,BOP,TOT,PC_GDP,Q,2020-Q2,3.124059,
POL,BOP,TOT,PC_GDP,Q,2020-Q3,2.818239,
POL,BOP,TOT,PC_GDP,Q,2020-Q4,3.660154,
POL,BOP,TOT,PC_GDP,Q,2021-Q1,-0.1216383,
POL,BOP,TOT,PC_GDP,Q,2021-Q2,0.6137963,
POL,BOP,TOT,PC_GDP,Q,2021-Q3,-1.974452,
POL,BOP,TOT,PC_GDP,Q,2021-Q4,-3.376552,
POL,BOP,TOT,PC_GDP,Q,2022-Q1,-4.38433,
POL,BOP,TOT,PC_GDP,Q,2022-Q2,-2.638766,
POL,BOP,TOT,PC_GDP,Q,2022-Q3,-1.104719,
POL,BOP,TOT,PC_GDP,Q,2022-Q4,-1.722233,
POL,BOP,TOT,PC_GDP,Q,2023-Q1,2.135835,
POL,BOP,TOT,PC_GDP,Q,2023-Q2,0.315444,
PRT,BOP,TOT,MLN_USD,Q,1996-Q1,-1124.277,
PRT,BOP,TOT,MLN_USD,Q,1996-Q2,-1490.765,
PRT,BOP,TOT,MLN_USD,Q,1996-Q3,-1361.763,
PRT,BOP,TOT,MLN_USD,Q,1996-Q4,-1629.123,
PRT,BOP,TOT,MLN_USD,Q,1997-Q1,-1805.807,
PRT,BOP,TOT,MLN_USD,Q,1997-Q2,-1618.29,
PRT,BOP,TOT,MLN_USD,Q,1997-Q3,-1782.447,
PRT,BOP,TOT,MLN_USD,Q,1997-Q4,-2008.086,
PRT,BOP,TOT,MLN_USD,Q,1998-Q1,-2174.736,
PRT,BOP,TOT,MLN_USD,Q,1998-Q2,-2235.921,
PRT,BOP,TOT,MLN_USD,Q,1998-Q3,-2115.838,
PRT,BOP,TOT,MLN_USD,Q,1998-Q4,-2885.95,B
PRT,BOP,TOT,MLN_USD,Q,1999-Q1,-2508.262,
PRT,BOP,TOT,MLN_USD,Q,1999-Q2,-2629.283,
PRT,BOP,TOT,MLN_USD,Q,1999-Q3,-2993.25,
PRT,BOP,TOT,MLN_USD,Q,1999-Q4,-3232.637,
PRT,BOP,TOT,MLN_USD,Q,2000-Q1,-3645.813,
PRT,BOP,TOT,MLN_USD,Q,2000-Q2,-3278.208,
PRT,BOP,TOT,MLN_USD,Q,2000-Q3,-2956.087,
PRT,BOP,TOT,MLN_USD,Q,2000-Q4,-2968.207,
PRT,BOP,TOT,MLN_USD,Q,2001-Q1,-3099.042,
PRT,BOP,TOT,MLN_USD,Q,2001-Q2,-3384.017,
PRT,BOP,TOT,MLN_USD,Q,2001-Q3,-3288.076,
PRT,BOP,TOT,MLN_USD,Q,2001-Q4,-2870.721,
PRT,BOP,TOT,MLN_USD,Q,2002-Q1,-2727.253,
PRT,BOP,TOT,MLN_USD,Q,2002-Q2,-2997.389,
PRT,BOP,TOT,MLN_USD,Q,2002-Q3,-3091.39,
PRT,BOP,TOT,MLN_USD,Q,2002-Q4,-2534.903,
PRT,BOP,TOT,MLN_USD,Q,2003-Q1,-2239.506,
PRT,BOP,TOT,MLN_USD,Q,2003-Q2,-2525.701,
PRT,BOP,TOT,MLN_USD,Q,2003-Q3,-3020.879,
PRT,BOP,TOT,MLN_USD,Q,2003-Q4,-3367.975,
PRT,BOP,TOT,MLN_USD,Q,2004-Q1,-3428.362,
PRT,BOP,TOT,MLN_USD,Q,2004-Q2,-3202.63,
PRT,BOP,TOT,MLN_USD,Q,2004-Q3,-3952.366,
PRT,BOP,TOT,MLN_USD,Q,2004-Q4,-4516.264,
PRT,BOP,TOT,MLN_USD,Q,2005-Q1,-4890.908,
PRT,BOP,TOT,MLN_USD,Q,2005-Q2,-4769.373,
PRT,BOP,TOT,MLN_USD,Q,2005-Q3,-4876.257,
PRT,BOP,TOT,MLN_USD,Q,2005-Q4,-4670.139,
PRT,BOP,TOT,MLN_USD,Q,2006-Q1,-5598.604,
PRT,BOP,TOT,MLN_USD,Q,2006-Q2,-5455.412,
PRT,BOP,TOT,MLN_USD,Q,2006-Q3,-4746.569,
PRT,BOP,TOT,MLN_USD,Q,2006-Q4,-5319.446,
PRT,BOP,TOT,MLN_USD,Q,2007-Q1,-4564.901,
PRT,BOP,TOT,MLN_USD,Q,2007-Q2,-5281.638,
PRT,BOP,TOT,MLN_USD,Q,2007-Q3,-6084.456,
PRT,BOP,TOT,MLN_USD,Q,2007-Q4,-7324.54,
PRT,BOP,TOT,MLN_USD,Q,2008-Q1,-7323.674,
PRT,BOP,TOT,MLN_USD,Q,2008-Q2,-8364.632,
PRT,BOP,TOT,MLN_USD,Q,2008-Q3,-8633.477,
PRT,BOP,TOT,MLN_USD,Q,2008-Q4,-6577.695,
PRT,BOP,TOT,MLN_USD,Q,2009-Q1,-6198.796,
PRT,BOP,TOT,MLN_USD,Q,2009-Q2,-5897.548,
PRT,BOP,TOT,MLN_USD,Q,2009-Q3,-6051.67,
PRT,BOP,TOT,MLN_USD,Q,2009-Q4,-7376.016,
PRT,BOP,TOT,MLN_USD,Q,2010-Q1,-6656.617,
PRT,BOP,TOT,MLN_USD,Q,2010-Q2,-6245.755,
PRT,BOP,TOT,MLN_USD,Q,2010-Q3,-5685.145,
PRT,BOP,TOT,MLN_USD,Q,2010-Q4,-5804.538,
PRT,BOP,TOT,MLN_USD,Q,2011-Q1,-4740.872,
PRT,BOP,TOT,MLN_USD,Q,2011-Q2,-4686.841,
PRT,BOP,TOT,MLN_USD,Q,2011-Q3,-3053,
PRT,BOP,TOT,MLN_USD,Q,2011-Q4,-2036.161,
PRT,BOP,TOT,MLN_USD,Q,2012-Q1,-2392.893,
PRT,BOP,TOT,MLN_USD,Q,2012-Q2,-448.392,
PRT,BOP,TOT,MLN_USD,Q,2012-Q3,-628.6443,
PRT,BOP,TOT,MLN_USD,Q,2012-Q4,-246.6581,
PRT,BOP,TOT,MLN_USD,Q,2013-Q1,643.0877,
PRT,BOP,TOT,MLN_USD,Q,2013-Q2,1299.548,
PRT,BOP,TOT,MLN_USD,Q,2013-Q3,226.4079,
PRT,BOP,TOT,MLN_USD,Q,2013-Q4,1309.876,
PRT,BOP,TOT,MLN_USD,Q,2014-Q1,125.7053,
PRT,BOP,TOT,MLN_USD,Q,2014-Q2,497.0532,
PRT,BOP,TOT,MLN_USD,Q,2014-Q3,-112.7812,
PRT,BOP,TOT,MLN_USD,Q,2014-Q4,-43.55619,
PRT,BOP,TOT,MLN_USD,Q,2015-Q1,177.0171,
PRT,BOP,TOT,MLN_USD,Q,2015-Q2,-310.3727,
PRT,BOP,TOT,MLN_USD,Q,2015-Q3,700.1251,
PRT,BOP,TOT,MLN_USD,Q,2015-Q4,66.2527,
PRT,BOP,TOT,MLN_USD,Q,2016-Q1,416.3087,
PRT,BOP,TOT,MLN_USD,Q,2016-Q2,456.1023,
PRT,BOP,TOT,MLN_USD,Q,2016-Q3,731.1835,
PRT,BOP,TOT,MLN_USD,Q,2016-Q4,679.2922,
PRT,BOP,TOT,MLN_USD,Q,2017-Q1,796.7744,
PRT,BOP,TOT,MLN_USD,Q,2017-Q2,298.5187,
PRT,BOP,TOT,MLN_USD,Q,2017-Q3,1036.606,
PRT,BOP,TOT,MLN_USD,Q,2017-Q4,1010.384,
PRT,BOP,TOT,MLN_USD,Q,2018-Q1,1176.269,
PRT,BOP,TOT,MLN_USD,Q,2018-Q2,127.863,
PRT,BOP,TOT,MLN_USD,Q,2018-Q3,881.9392,
PRT,BOP,TOT,MLN_USD,Q,2018-Q4,-105.6203,
PRT,BOP,TOT,MLN_USD,Q,2019-Q1,-204.3195,
PRT,BOP,TOT,MLN_USD,Q,2019-Q2,402.7323,
PRT,BOP,TOT,MLN_USD,Q,2019-Q3,339.8115,
PRT,BOP,TOT,MLN_USD,Q,2019-Q4,683.3808,
PRT,BOP,TOT,MLN_USD,Q,2020-Q1,-197.6692,
PRT,BOP,TOT,MLN_USD,Q,2020-Q2,-992.4846,
PRT,BOP,TOT,MLN_USD,Q,2020-Q3,-397.3136,
PRT,BOP,TOT,MLN_USD,Q,2020-Q4,-253.5835,
PRT,BOP,TOT,MLN_USD,Q,2021-Q1,422.5287,
PRT,BOP,TOT,MLN_USD,Q,2021-Q2,-830.8672,
PRT,BOP,TOT,MLN_USD,Q,2021-Q3,-832.6694,
PRT,BOP,TOT,MLN_USD,Q,2021-Q4,-876.5715,
PRT,BOP,TOT,MLN_USD,Q,2022-Q1,-1141.791,
PRT,BOP,TOT,MLN_USD,Q,2022-Q2,-1149.28,
PRT,BOP,TOT,MLN_USD,Q,2022-Q3,-1202.106,
PRT,BOP,TOT,MLN_USD,Q,2022-Q4,133.9667,
PRT,BOP,TOT,MLN_USD,Q,2023-Q1,1042.642,
PRT,BOP,TOT,MLN_USD,Q,2023-Q2,1563.792,
PRT,BOP,TOT,PC_GDP,Q,1996-Q1,-3.725531,
PRT,BOP,TOT,PC_GDP,Q,1996-Q2,-4.993036,
PRT,BOP,TOT,PC_GDP,Q,1996-Q3,-4.349958,
PRT,BOP,TOT,PC_GDP,Q,1996-Q4,-5.200388,
PRT,BOP,TOT,PC_GDP,Q,1997-Q1,-6.014319,
PRT,BOP,TOT,PC_GDP,Q,1997-Q2,-5.50161,
PRT,BOP,TOT,PC_GDP,Q,1997-Q3,-6.281066,
PRT,BOP,TOT,PC_GDP,Q,1997-Q4,-6.833977,
PRT,BOP,TOT,PC_GDP,Q,1998-Q1,-7.486689,
PRT,BOP,TOT,PC_GDP,Q,1998-Q2,-7.416746,
PRT,BOP,TOT,PC_GDP,Q,1998-Q3,-6.761638,
PRT,BOP,TOT,PC_GDP,Q,1998-Q4,-8.574527,
PRT,BOP,TOT,PC_GDP,Q,1999-Q1,-7.621132,
PRT,BOP,TOT,PC_GDP,Q,1999-Q2,-8.381001,
PRT,BOP,TOT,PC_GDP,Q,1999-Q3,-9.508998,
PRT,BOP,TOT,PC_GDP,Q,1999-Q4,-10.18561,
PRT,BOP,TOT,PC_GDP,Q,2000-Q1,-11.73405,
PRT,BOP,TOT,PC_GDP,Q,2000-Q2,-11.08389,
PRT,BOP,TOT,PC_GDP,Q,2000-Q3,-10.083,
PRT,BOP,TOT,PC_GDP,Q,2000-Q4,-10.39802,
PRT,BOP,TOT,PC_GDP,Q,2001-Q1,-10.14679,
PRT,BOP,TOT,PC_GDP,Q,2001-Q2,-11.48579,
PRT,BOP,TOT,PC_GDP,Q,2001-Q3,-10.83562,
PRT,BOP,TOT,PC_GDP,Q,2001-Q4,-9.179986,
PRT,BOP,TOT,PC_GDP,Q,2002-Q1,-8.805255,
PRT,BOP,TOT,PC_GDP,Q,2002-Q2,-9.166235,
PRT,BOP,TOT,PC_GDP,Q,2002-Q3,-8.784131,
PRT,BOP,TOT,PC_GDP,Q,2002-Q4,-7.060247,
PRT,BOP,TOT,PC_GDP,Q,2003-Q1,-5.788448,
PRT,BOP,TOT,PC_GDP,Q,2003-Q2,-6.120984,
PRT,BOP,TOT,PC_GDP,Q,2003-Q3,-7.330196,
PRT,BOP,TOT,PC_GDP,Q,2003-Q4,-7.631165,
PRT,BOP,TOT,PC_GDP,Q,2004-Q1,-7.339017,
PRT,BOP,TOT,PC_GDP,Q,2004-Q2,-6.995553,
PRT,BOP,TOT,PC_GDP,Q,2004-Q3,-8.464159,
PRT,BOP,TOT,PC_GDP,Q,2004-Q4,-9.007394,
PRT,BOP,TOT,PC_GDP,Q,2005-Q1,-9.581849,
PRT,BOP,TOT,PC_GDP,Q,2005-Q2,-9.578036,
PRT,BOP,TOT,PC_GDP,Q,2005-Q3,-10.06031,
PRT,BOP,TOT,PC_GDP,Q,2005-Q4,-9.745991,
PRT,BOP,TOT,PC_GDP,Q,2006-Q1,-11.44943,
PRT,BOP,TOT,PC_GDP,Q,2006-Q2,-10.49215,
PRT,BOP,TOT,PC_GDP,Q,2006-Q3,-8.922668,
PRT,BOP,TOT,PC_GDP,Q,2006-Q4,-9.70246,
PRT,BOP,TOT,PC_GDP,Q,2007-Q1,-8.048747,
PRT,BOP,TOT,PC_GDP,Q,2007-Q2,-8.985739,
PRT,BOP,TOT,PC_GDP,Q,2007-Q3,-10.08229,
PRT,BOP,TOT,PC_GDP,Q,2007-Q4,-11.30007,
PRT,BOP,TOT,PC_GDP,Q,2008-Q1,-10.90088,
PRT,BOP,TOT,PC_GDP,Q,2008-Q2,-11.92669,
PRT,BOP,TOT,PC_GDP,Q,2008-Q3,-12.85394,
PRT,BOP,TOT,PC_GDP,Q,2008-Q4,-11.23697,
PRT,BOP,TOT,PC_GDP,Q,2009-Q1,-10.99118,
PRT,BOP,TOT,PC_GDP,Q,2009-Q2,-9.913053,
PRT,BOP,TOT,PC_GDP,Q,2009-Q3,-9.612672,
PRT,BOP,TOT,PC_GDP,Q,2009-Q4,-11.25731,
PRT,BOP,TOT,PC_GDP,Q,2010-Q1,-10.76518,
PRT,BOP,TOT,PC_GDP,Q,2010-Q2,-10.98704,
PRT,BOP,TOT,PC_GDP,Q,2010-Q3,-9.750174,
PRT,BOP,TOT,PC_GDP,Q,2010-Q4,-9.488491,
PRT,BOP,TOT,PC_GDP,Q,2011-Q1,-7.758479,
PRT,BOP,TOT,PC_GDP,Q,2011-Q2,-7.360893,
PRT,BOP,TOT,PC_GDP,Q,2011-Q3,-4.91297,
PRT,BOP,TOT,PC_GDP,Q,2011-Q4,-3.502029,
PRT,BOP,TOT,PC_GDP,Q,2012-Q1,-4.268184,
PRT,BOP,TOT,PC_GDP,Q,2012-Q2,-0.8332391,
PRT,BOP,TOT,PC_GDP,Q,2012-Q3,-1.199511,
PRT,BOP,TOT,PC_GDP,Q,2012-Q4,-0.4557841,
PRT,BOP,TOT,PC_GDP,Q,2013-Q1,1.159917,
PRT,BOP,TOT,PC_GDP,Q,2013-Q2,2.348114,
PRT,BOP,TOT,PC_GDP,Q,2013-Q3,0.3984205,
PRT,BOP,TOT,PC_GDP,Q,2013-Q4,2.227831,
PRT,BOP,TOT,PC_GDP,Q,2014-Q1,0.2131912,
PRT,BOP,TOT,PC_GDP,Q,2014-Q2,0.8413872,
PRT,BOP,TOT,PC_GDP,Q,2014-Q3,-0.1960626,
PRT,BOP,TOT,PC_GDP,Q,2014-Q4,-0.08015446,
PRT,BOP,TOT,PC_GDP,Q,2015-Q1,0.3539257,
PRT,BOP,TOT,PC_GDP,Q,2015-Q2,-0.6264976,
PRT,BOP,TOT,PC_GDP,Q,2015-Q3,1.39614,
PRT,BOP,TOT,PC_GDP,Q,2015-Q4,0.133405,
PRT,BOP,TOT,PC_GDP,Q,2016-Q1,0.8212517,
PRT,BOP,TOT,PC_GDP,Q,2016-Q2,0.8739517,
PRT,BOP,TOT,PC_GDP,Q,2016-Q3,1.397124,
PRT,BOP,TOT,PC_GDP,Q,2016-Q4,1.330622,
PRT,BOP,TOT,PC_GDP,Q,2017-Q1,1.554695,
PRT,BOP,TOT,PC_GDP,Q,2017-Q2,0.5569141,
PRT,BOP,TOT,PC_GDP,Q,2017-Q3,1.789744,
PRT,BOP,TOT,PC_GDP,Q,2017-Q4,1.723116,
PRT,BOP,TOT,PC_GDP,Q,2018-Q1,1.894443,
PRT,BOP,TOT,PC_GDP,Q,2018-Q2,0.2102296,
PRT,BOP,TOT,PC_GDP,Q,2018-Q3,1.468845,
PRT,BOP,TOT,PC_GDP,Q,2018-Q4,-0.1780682,
PRT,BOP,TOT,PC_GDP,Q,2019-Q1,-0.3395848,
PRT,BOP,TOT,PC_GDP,Q,2019-Q2,0.673606,
PRT,BOP,TOT,PC_GDP,Q,2019-Q3,0.5675773,
PRT,BOP,TOT,PC_GDP,Q,2019-Q4,1.136262,
PRT,BOP,TOT,PC_GDP,Q,2020-Q1,-0.3424643,
PRT,BOP,TOT,PC_GDP,Q,2020-Q2,-1.988899,
PRT,BOP,TOT,PC_GDP,Q,2020-Q3,-0.6627938,
PRT,BOP,TOT,PC_GDP,Q,2020-Q4,-0.4128108,
